close	open	ctc	otc	cto	oto	date	wkday	d1	d2	d3	d4	d5
12.98	12.88	0.026543323	0.007733991	0.018809332	0.004669269	2013213	4	0	0	1	0	0
12.64	12.82	-0.0234569	-0.014140063	-0.009316838	-0.04200694	2013212	3	0	1	0	0	0
12.94	13.37	-0.006163348	-0.032690102	0.026526754	0.012796562	2013211	2	1	0	0	0	0
13.02	13.2	-0.036203049	-0.013730193	-0.022472856	-0.020248161	2013208	6	0	0	0	0	1
13.5	13.47	0.006688988	0.002224695	0.004464293	-0.042868896	2013207	5	0	0	0	1	0
13.41	14.06	-0.022853925	-0.047333189	0.024479264	-0.010612056	2013206	4	0	0	1	0	0
13.72	14.21	-0.06694997	-0.03509132	-0.03185865	0.014888612	2013205	3	0	1	0	0	0
14.67	14	0.128577281	0.046747263	0.081830018	0.046043939	2013204	2	1	0	0	0	0
12.9	13.37	-0.101632646	-0.03578608	-0.065846566	-0.076295982	2013201	6	0	0	0	0	1
14.28	14.43	-0.002797205	-0.010449416	0.007652211	0.05630272	2013131	5	0	0	0	1	0
14.32	13.64	0.073141529	0.048650509	0.02449102	-0.016721582	2013130	4	0	0	1	0	0
13.31	13.87	-0.019345841	-0.041212602	0.02186676	0.042716362	2013129	3	0	1	0	0	0
13.57	13.29	0.051409657	0.020849601	0.030560056	0.050936936	2013128	2	1	0	0	0	0
12.89	12.63	0.015637535	0.020376881	-0.004739345	-0.007886476	2013125	6	0	0	0	0	1
12.69	12.73	0.018290768	-0.003147131	0.021437899	0.004724418	2013124	5	0	0	0	1	0
12.46	12.67	0.002410608	-0.016713481	0.019124089	-0.04702215	2013123	4	0	0	1	0	0
12.43	13.28	-0.002410608	-0.066146239	0.063735631	-0.017910927	2013122	3	0	1	0	0	0
12.46	13.52	-0.08533796	-0.081646557	-0.003691403	0.005190965	2013118	6	0	0	0	0	1
13.57	13.45	0.011115342	0.008882368	0.002232975	-0.018416727	2013117	5	0	0	0	1	0
13.42	13.7	-0.009640416	-0.020649701	0.011009286	-0.01951634	2013116	4	0	0	1	0	0
13.55	13.97	0.002216477	-0.030525626	0.032742103	0.022440319	2013115	3	0	1	0	0	0
13.52	13.66	0.011904903	-0.010301784	0.022206686	0.008085307	2013114	2	1	0	0	0	0
13.36	13.55	-0.009683502	-0.014121379	0.004437877	0.016369413	2013111	6	0	0	0	0	1
13.49	13.33	-0.023444297	0.011931536	-0.035375833	0.000750469	2013110	5	0	0	0	1	0
13.81	13.32	0.013853667	0.036126302	-0.022272636	-0.04118229	2013109	4	0	0	1	0	0
13.62	13.88	-0.012404391	-0.018909654	0.006505263	-0.045766523	2013108	3	0	1	0	0	0
13.79	14.53	-0.002896454	-0.052271786	0.049375332	0.020863065	2013107	2	1	0	0	0	0
13.83	14.23	-0.051437897	-0.028512266	-0.022925631	-0.037245684	2013104	6	0	0	0	0	1
14.56	14.77	-0.00820798	-0.014320054	0.006112073	-0.031325454	2013103	5	0	0	0	1	0
14.68	15.24	-0.204996229	-0.037437527	-0.167558702	-0.373462377	2013102	4	0	0	1	0	0
18.02	22.14	-0.231763342	-0.205903675	-0.025859667	0.085780305	2013231	2	1	0	0	0	0
22.72	20.32	0.154370774	0.111639971	0.042730803	0.046848153	2013228	6	0	0	0	0	1
19.47	19.39	-0.000513479	0.00411735	-0.004630829	0.035699329	2013227	5	0	0	0	1	0
19.48	18.71	0.046764496	0.040330158	0.006434339	0.013451911	2013226	4	0	0	1	0	0
18.59	18.46	0.041180675	0.007017573	0.034163102	-0.072597778	2013224	2	1	0	0	0	0
17.84	19.85	0.009574841	-0.10676088	0.116335721	0.139812321	2013221	6	0	0	0	0	1
17.67	17.26	0.017699577	0.023476601	-0.005777024	0.072682836	2013220	5	0	0	0	1	0
17.36	16.05	0.108822723	0.07845986	0.030362864	-0.020962543	2013219	4	0	0	1	0	0
15.57	16.39	-0.048270104	-0.051325407	0.003055303	-0.048237991	2013218	3	0	1	0	0	0
16.34	17.2	-0.039597255	-0.051293294	0.01169604	0.030698987	2013217	2	1	0	0	0	0
17	16.68	0.026223195	0.019002947	0.007220248	0.049779862	2013214	6	0	0	0	0	1
16.56	15.87	0.03753132	0.042559614	-0.005028295	0.01715962	2013213	5	0	0	0	1	0
15.95	15.6	0.024112843	0.022187915	0.001924928	-0.021560759	2013212	4	0	0	1	0	0
15.57	15.94	-0.030362864	-0.023485688	-0.006877176	-0.032708871	2013211	3	0	1	0	0	0
16.05	16.47	0.00938974	-0.025831695	0.035221435	0.021479807	2013210	2	1	0	0	0	0
15.9	16.12	-0.04187804	-0.013741628	-0.028136413	-0.028739367	2013207	6	0	0	0	0	1
16.58	16.59	0.007263954	-0.000602954	0.007866909	-0.02146773	2013206	5	0	0	0	1	0
16.46	16.95	-0.039314175	-0.029334639	-0.009979537	0.017257197	2013205	4	0	0	1	0	0
17.12	16.66	0.028437935	0.027236734	0.001201201	0.052367986	2013204	3	0	1	0	0	0
16.64	15.81	0.047378901	0.051166784	-0.003787883	0.035407625	2013203	2	1	0	0	0	0
15.87	15.26	0.052388312	0.039195509	0.013192803	0.00328192	2013130	6	0	0	0	0	1
15.06	15.21	-0.029442755	-0.009910884	-0.019531871	-0.077155826	2013129	5	0	0	0	1	0
15.51	16.43	-0.026091203	-0.057623955	0.031532752	0.071256104	2013128	4	0	0	1	0	0
15.92	15.3	0.026736156	0.039723352	-0.012987196	-0.021339316	2013127	3	0	1	0	0	0
15.5	15.63	0.023499776	-0.008352121	0.031851896	0.041141943	2013126	2	1	0	0	0	0
15.14	15	-0.011165962	0.009290047	-0.020456009	0.002670229	2013123	6	0	0	0	0	1
15.31	14.96	0.015136847	0.023126237	-0.00798939	-0.009976804	2013121	4	0	0	1	0	0
15.08	15.11	-0.010554188	-0.001987414	-0.008566774	-0.04970368	2013120	3	0	1	0	0	0
15.24	15.88	-0.073967355	-0.041136906	-0.032830449	-0.105675328	2013119	2	1	0	0	0	0
16.41	17.65	-0.091925143	-0.072844878	-0.019080265	-0.005086194	2013116	6	0	0	0	0	1
17.99	17.74	0.00389864	0.013994071	-0.010095431	0.083430627	2013115	5	0	0	0	1	0
17.92	16.32	0.073507191	0.093526058	-0.020018867	-0.06177736	2013114	4	0	0	1	0	0
16.65	17.36	-0.001800181	-0.041758493	0.039958312	-0.044501851	2013113	3	0	1	0	0	0
16.68	18.15	-0.109488674	-0.084460164	-0.02502851	-0.035186309	2013112	2	1	0	0	0	0
18.61	18.8	0.006469025	-0.010157799	0.016626824	0.005868248	2013109	6	0	0	0	0	1
18.49	18.69	-0.031410621	-0.010758576	-0.020652045	0.053294676	2013108	5	0	0	0	1	0
19.08	17.72	0.081878774	0.073946721	0.007932053	-0.024527428	2013107	4	0	0	1	0	0
17.58	18.16	-0.046675139	-0.032459481	-0.014215658	-0.009317689	2013106	3	0	1	0	0	0
18.42	18.33	0.046106472	0.004897969	0.041208503	0.132207353	2013105	2	1	0	0	0	0
17.59	16.06	0.052520821	0.09099885	-0.038478029	-0.101179934	2013102	6	0	0	0	0	1
16.69	17.77	-0.108351843	-0.062701904	-0.045649939	0.005077585	2013101	5	0	0	0	1	0
18.6	17.68	0.043401483	0.050727524	-0.00732604	-0.01960298	2013031	4	0	0	1	0	0
17.81	18.03	-0.017256203	-0.01227694	-0.004979263	0.026413449	2013026	6	0	0	0	0	1
18.12	17.56	-0.011522761	0.031392712	-0.042915474	-0.036896304	2013025	5	0	0	0	1	0
18.33	18.22	-0.026912281	0.00601917	-0.032931451	-0.000548697	2013024	4	0	0	1	0	0
18.83	18.23	0.124844553	0.032382754	0.092461799	0.04430217	2013023	3	0	1	0	0	0
16.62	17.44	-0.026129753	-0.048159629	0.022029876	0.15673429	2013022	2	1	0	0	0	0
17.06	14.91	0.126688338	0.134704413	-0.008016075	-0.022547374	2013019	6	0	0	0	0	1
15.03	15.25	-0.002657809	-0.014531299	0.01187349	-0.011734163	2013018	5	0	0	0	1	0
15.07	15.43	-0.00990434	-0.023607654	0.013703314	0.038987429	2013017	4	0	0	1	0	0
15.22	14.84	-0.003279767	0.025284115	-0.028563881	-0.078382612	2013016	3	0	1	0	0	0
15.27	16.05	-0.055410544	-0.04981873	-0.005591813	0.0406922	2013015	2	1	0	0	0	0
16.14	15.41	0.03467098	0.046284014	-0.011613034	0.005204956	2013012	6	0	0	0	0	1
15.59	15.33	-0.04392174	0.01681799	-0.06073973	-0.074760075	2013011	5	0	0	0	1	0
16.29	16.52	-0.004898969	-0.014020345	0.009121377	0.078026984	2013010	4	0	0	1	0	0
16.37	15.28	0.080093615	0.068905608	0.011188007	0.005907467	2013009	3	0	1	0	0	0
15.11	15.19	0.053001534	-0.00528054	0.058282075	0.104702404	2013008	2	1	0	0	0	0
14.33	13.68	-0.015235752	0.04642033	-0.061656081	-0.107332255	2013005	6	0	0	0	0	1
14.55	15.23	-0.058722673	-0.045676173	-0.013046499	-0.025924978	2013004	5	0	0	0	1	0
15.43	15.63	-0.017983786	-0.012878478	-0.005105308	-0.013977356	2013003	4	0	0	1	0	0
15.71	15.85	-0.038093897	-0.008872048	-0.029221849	-0.011292466	2013002	3	0	1	0	0	0
16.32	16.03	0.036821632	0.017929383	0.01889225	0.0511948	2013001	2	1	0	0	0	0
15.73	15.23	0.058243479	0.03230255	0.025940929	-0.072793912	2012928	6	0	0	0	0	1
14.84	16.38	-0.12464771	-0.098734841	-0.025912869	0.034154205	2012927	5	0	0	0	1	0
16.81	15.83	0.085660281	0.060067074	0.025593208	0.109369383	2012926	4	0	0	1	0	0
15.43	14.19	0.086599042	0.083776175	0.002822867	-0.059504731	2012925	3	0	1	0	0	0
14.15	15.06	0.012086887	-0.062327598	0.074414486	0.077279817	2012924	2	1	0	0	0	0
13.98	13.94	-0.006417134	0.002865331	-0.009282466	-0.04831181	2012921	6	0	0	0	0	1
14.07	14.63	0.013595916	-0.039029344	0.05262526	0.047594707	2012920	5	0	0	0	1	0
13.88	13.95	-0.021383566	-0.005030553	-0.016353013	-0.039358559	2012919	4	0	0	1	0	0
14.18	14.51	-0.028503841	-0.023005546	-0.005498296	-0.010966525	2012918	3	0	1	0	0	0
14.59	14.67	0.005498296	-0.00546823	0.010966525	0.059687774	2012917	2	1	0	0	0	0
14.51	13.82	0.032215671	0.048721249	-0.016505577	-0.121154096	2012914	6	0	0	0	0	1
14.05	15.6	-0.117387544	-0.104648518	-0.012739026	0.000641231	2012913	5	0	0	0	1	0
15.8	15.59	-0.037880965	0.013380257	-0.051261222	-0.032810514	2012912	4	0	0	1	0	0
16.41	16.11	0.007953545	0.018450708	-0.010497163	0.121280766	2012911	3	0	1	0	0	0
16.28	14.27	0.124099008	0.131777929	-0.007678921	-0.089111483	2012910	2	1	0	0	0	0
14.38	15.6	-0.081432562	-0.081432562	0	-0.103435587	2012907	6	0	0	0	0	1
15.6	17.3	-0.128551063	-0.103435587	-0.025115475	-0.004613618	2012906	5	0	0	0	1	0
17.74	17.38	-0.013438052	0.020501857	-0.033939909	-0.070526026	2012905	4	0	0	1	0	0
17.98	18.65	0.028774905	-0.036586117	0.065361022	0.078034003	2012904	3	0	1	0	0	0
17.47	17.25	-0.020397308	0.012672981	-0.033070288	-0.013245227	2012831	6	0	0	0	0	1
17.83	17.48	0.04414589	0.019825062	0.024320828	0.051052447	2012830	5	0	0	0	1	0
17.06	16.61	0.033982405	0.026731618	0.007250787	0.017613574	2012829	4	0	0	1	0	0
16.49	16.32	0.008526239	0.010362787	-0.001836548	0.0104713	2012828	3	0	1	0	0	0
16.35	16.15	0.074249125	0.012307848	0.061941278	0.009956523	2012827	2	1	0	0	0	0
15.18	15.99	-0.05010682	-0.051984755	0.001877935	0.063913326	2012824	6	0	0	0	0	1
15.96	15	0.054728816	0.062035391	-0.007306575	-0.021108963	2012823	5	0	0	0	1	0
15.11	15.32	0.00597413	-0.013802388	0.019776518	0.082984367	2012822	4	0	0	1	0	0
15.02	14.1	0.068897765	0.063207849	0.005689916	-0.000708968	2012821	3	0	1	0	0	0
14.02	14.11	0.041505776	-0.006398884	0.04790466	-0.008468646	2012820	2	1	0	0	0	0
13.45	14.23	-0.060580886	-0.056373306	-0.00420758	-0.044665617	2012817	6	0	0	0	0	1
14.29	14.88	-0.023514223	-0.040458037	0.016943814	0.00404041	2012816	5	0	0	0	1	0
14.63	14.82	-0.01492565	-0.012903405	-0.002022245	0.063369614	2012815	4	0	0	1	0	0
14.85	13.91	0.080604032	0.065391859	0.015212173	-0.01285732	2012814	3	0	1	0	0	0
13.7	14.09	-0.073169054	-0.028069493	-0.045099561	-0.08499847	2012813	2	1	0	0	0	0
14.74	15.34	-0.035979897	-0.039898909	0.003919012	-0.003254152	2012810	6	0	0	0	0	1
15.28	15.39	-0.002614381	-0.007173164	0.004558784	-0.067215247	2012809	5	0	0	0	1	0
15.32	16.46	-0.042804363	-0.071774031	0.028969668	0.056872557	2012808	4	0	0	1	0	0
15.99	15.55	0.002504698	0.027902888	-0.025398191	-0.019108862	2012807	3	0	1	0	0	0
15.95	15.85	0.019627094	0.006289329	0.013337765	-0.012539349	2012806	2	1	0	0	0	0
15.64	16.05	-0.116361167	-0.025877114	-0.090484053	-0.171358252	2012803	6	0	0	0	0	1
17.57	19.05	-0.076138595	-0.080874199	0.004735605	0.013210232	2012802	5	0	0	0	1	0
18.96	18.8	0.001583532	0.008474627	-0.006891095	0.021506205	2012801	4	0	0	1	0	0
18.93	18.4	0.048710928	0.028397301	0.020313627	0.047296715	2012731	3	0	1	0	0	0
18.03	17.55	0.076628318	0.026983087	0.04964523	0.025390862	2012730	2	1	0	0	0	0
16.7	17.11	-0.04850498	-0.024254368	-0.024250611	-0.032770969	2012727	6	0	0	0	0	1
17.53	17.68	-0.098261791	-0.008520358	-0.089741433	-0.112742702	2012726	5	0	0	0	1	0
19.34	19.79	-0.05678491	-0.02300127	-0.03378364	0.073913643	2012725	4	0	0	1	0	0
20.47	18.38	0.094724128	0.107697283	-0.012973155	-0.10476186	2012724	3	0	1	0	0	0
18.62	20.41	0.134913351	-0.091788705	0.226702056	0.20361476	2012723	2	1	0	0	0	0
16.27	16.65	0.051713918	-0.023087295	0.074801213	0.036078508	2012720	6	0	0	0	0	1
15.45	16.06	-0.04493005	-0.038722705	-0.006207345	-0.045642239	2012719	5	0	0	0	1	0
16.16	16.81	-0.019608471	-0.039434894	0.019826423	0.00536834	2012718	4	0	0	1	0	0
16.48	16.72	-0.037515563	-0.014458083	-0.02305748	-0.034678762	2012717	3	0	1	0	0	0
17.11	17.31	0.021862023	-0.011621281	0.033483304	-0.026789861	2012716	2	1	0	0	0	0
16.74	17.78	-0.090737997	-0.060273165	-0.030464832	-0.056845904	2012713	6	0	0	0	0	1
18.33	18.82	0.020948947	-0.026381072	0.047330019	0.045660105	2012712	5	0	0	0	1	0
17.95	17.98	-0.042002356	-0.001669914	-0.040332442	0.026487883	2012711	4	0	0	1	0	0
18.72	17.51	0.040332442	0.066820325	-0.026487883	-0.036999736	2012710	3	0	1	0	0	0
17.98	18.17	0.050181566	-0.010511853	0.060693419	-0.001649712	2012709	2	1	0	0	0	0
17.1	18.2	-0.023122417	-0.062343131	0.039220713	0.032954672	2012706	6	0	0	0	0	1
17.5	17.61	0.049190244	-0.006266042	0.055456286	0.054856226	2012705	5	0	0	0	1	0
16.66	16.67	-0.00836825	-0.00060006	-0.00776819	-0.055423924	2012703	3	0	1	0	0	0
16.8	17.62	-0.016529302	-0.047655734	0.031126432	0.005691535	2012702	2	1	0	0	0	0
17.08	17.52	-0.143217933	-0.025434897	-0.117783036	-0.148754542	2012629	6	0	0	0	0	1
19.71	20.33	0.013279051	-0.030971506	0.044250558	0.039122341	2012628	5	0	0	0	1	0
19.45	19.55	-0.013786279	-0.005128216	-0.008658063	-0.023256862	2012627	4	0	0	1	0	0
19.72	20.01	-0.032920679	-0.014598799	-0.018321879	-0.022728251	2012626	3	0	1	0	0	0
20.38	20.47	0.118089756	-0.004406372	0.122496128	0.093114254	2012625	2	1	0	0	0	0
18.11	18.65	-0.103260023	-0.029381874	-0.073878149	0.099124415	2012622	6	0	0	0	0	1
20.08	16.89	0.15249203	0.173002564	-0.020510534	-0.061425332	2012621	5	0	0	0	1	0
17.24	17.96	-0.064030852	-0.040914798	-0.023116054	0.016844868	2012620	4	0	0	1	0	0
18.38	17.66	0.003269758	0.039960922	-0.036691164	-0.208771227	2012619	3	0	1	0	0	0
18.32	21.76	-0.141753503	-0.172080063	0.03032656	-0.032107664	2012618	2	1	0	0	0	0
21.11	22.47	-0.026643315	-0.062434224	0.03579091	-0.073758238	2012615	6	0	0	0	0	1
21.68	24.19	-0.112850843	-0.109549148	-0.003301695	0.053493228	2012614	5	0	0	0	1	0
24.27	22.93	0.094116002	0.056794923	0.037321079	-0.009548684	2012613	4	0	0	1	0	0
22.09	23.15	-0.064425341	-0.046869763	-0.017555578	0.152783724	2012612	3	0	1	0	0	0
23.56	19.87	0.104135083	0.170339302	-0.066204219	-0.126080452	2012611	2	1	0	0	0	0
21.23	22.54	-0.022818219	-0.059876233	0.037058014	0.070769071	2012608	6	0	0	0	0	1
21.72	21	-0.020055367	0.033711057	-0.053766424	-0.123481057	2012607	5	0	0	0	1	0
22.16	23.76	-0.107704337	-0.069714633	-0.037989705	-0.086239474	2012606	4	0	0	1	0	0
24.68	25.9	-0.056708105	-0.04824977	-0.008458336	-0.017225306	2012605	3	0	1	0	0	0
26.12	26.35	-0.02046301	-0.008766971	-0.01169604	0.018384279	2012604	2	1	0	0	0	0
26.66	25.87	0.102613604	0.030080319	0.072533286	0.082138705	2012601	6	0	0	0	0	1
24.06	23.83	-0.003319505	0.009605419	-0.012924925	0.049461812	2012531	5	0	0	0	1	0
24.14	22.68	0.137920226	0.062386737	0.075533489	0.044171218	2012530	4	0	0	1	0	0
21.03	21.7	-0.034123432	-0.031362271	-0.002761161	-0.016000341	2012529	3	0	1	0	0	0
21.76	22.05	0.01016175	-0.01323918	0.02340093	0.002270149	2012525	6	0	0	0	0	1
21.54	22	-0.036019394	-0.021130782	-0.014888612	-0.058268908	2012524	5	0	0	0	1	0
22.33	23.32	-0.006694959	-0.043380296	0.036685336	0.069237939	2012523	4	0	0	1	0	0
22.48	21.76	0.021129129	0.032552603	-0.011423474	-0.133990846	2012522	3	0	1	0	0	0
22.01	24.88	-0.131370951	-0.122567372	-0.008803578	0.066899291	2012521	2	1	0	0	0	0
25.1	23.27	0.024602975	0.075702869	-0.051099894	0.056577173	2012518	6	0	0	0	0	1
24.49	21.99	0.09502439	0.107677066	-0.012652677	0.020676133	2012517	5	0	0	0	1	0
22.27	21.54	0.013562595	0.03332881	-0.019766215	0.005119862	2012516	4	0	0	1	0	0
21.97	21.43	0.004562052	0.024886077	-0.020324025	-0.001864802	2012515	3	0	1	0	0	0
21.87	21.47	0.094898742	0.018459223	0.076439519	0.074430478	2012514	2	1	0	0	0	0
19.89	19.93	0.05476575	-0.002009041	0.056774792	0.034715073	2012511	6	0	0	0	0	1
18.83	19.25	-0.064272952	-0.022059718	-0.042213234	-0.070204259	2012510	5	0	0	0	1	0
20.08	20.65	0.052657193	-0.027991025	0.080648218	0.06038252	2012509	4	0	0	1	0	0
19.05	19.44	0.005791014	-0.020265697	0.026056711	-0.018349139	2012508	3	0	1	0	0	0
18.94	19.8	-0.011548685	-0.04440585	0.032857165	0.0936449	2012507	2	1	0	0	0	0
19.16	18.03	0.087201184	0.060787735	0.026413449	0.064723415	2012504	6	0	0	0	0	1
17.56	16.9	0.039494099	0.038309966	0.001184133	-0.020498522	2012503	5	0	0	0	1	0
16.88	17.25	0.016726794	-0.021682654	0.038409448	-0.001158749	2012502	4	0	0	1	0	0
16.6	17.27	-0.032595478	-0.039568197	0.006972719	0.013407371	2012501	3	0	1	0	0	0
17.15	17.04	0.049606824	0.006434652	0.043172172	0.073656648	2012430	2	1	0	0	0	0
16.32	15.83	0.004914015	0.030484476	-0.025570461	-0.069540205	2012427	6	0	0	0	0	1
16.24	16.97	-0.03509132	-0.043969745	0.008878425	-0.004703124	2012426	5	0	0	0	1	0
16.82	17.05	-0.073343284	-0.013581549	-0.059761735	-0.1198012	2012425	4	0	0	1	0	0
18.1	19.22	-0.046946846	-0.060039465	0.01309262	-0.05072081	2012424	3	0	1	0	0	0
18.97	20.22	0.084092365	-0.06381343	0.147905795	0.120754806	2012423	2	1	0	0	0	0
17.44	17.92	-0.051407967	-0.027150989	-0.024256978	-0.032393719	2012420	6	0	0	0	0	1
18.36	18.51	-0.015135424	-0.008136741	-0.006998683	-0.027179931	2012419	5	0	0	0	1	0
18.64	19.02	0.00970358	-0.020181248	0.029884828	0.019108862	2012418	4	0	0	1	0	0
18.46	18.66	-0.057369057	-0.010775966	-0.046593091	-0.011191164	2012417	3	0	1	0	0	0
19.55	18.87	0	0.035401927	-0.035401927	0.049983244	2012416	2	1	0	0	0	0
19.55	17.95	0.128065903	0.085385171	0.042680731	-0.089468893	2012413	6	0	0	0	0	1
17.2	19.63	-0.15182239	-0.132149624	-0.019672766	0.021107605	2012412	5	0	0	0	1	0
20.02	19.22	-0.018312811	0.04078037	-0.059093181	0.006263068	2012411	4	0	0	1	0	0
20.39	19.1	0.080655941	0.06535625	0.015299692	0.008412247	2012410	3	0	1	0	0	0
18.81	18.94	0.118979924	-0.006887444	0.125867368	0.106886965	2012409	2	1	0	0	0	0
16.7	17.02	0.01569133	-0.018980404	0.034671734	-0.002933414	2012405	5	0	0	0	1	0
16.44	17.07	0.048607699	-0.037605147	0.086212846	0.089410802	2012404	4	0	0	1	0	0
15.66	15.61	0.001277955	0.003197956	-0.001920001	-0.046316163	2012403	3	0	1	0	0	0
15.64	16.35	0.008991711	-0.044396162	0.053387873	0.094209868	2012402	2	1	0	0	0	0
15.5	14.88	0.001291156	0.040821995	-0.039530839	-0.123738979	2012330	6	0	0	0	0	1
15.48	16.84	0.000646204	-0.084208141	0.084854344	0.077768968	2012329	5	0	0	0	1	0
15.47	15.58	-0.007727018	-0.007085376	-0.000641643	0.070461031	2012328	4	0	0	1	0	0
15.59	14.52	0.089171268	0.071102674	0.018068594	0.000688943	2012327	3	0	1	0	0	0
14.26	14.51	-0.038519205	-0.017379652	-0.021139553	-0.07563285	2012326	2	1	0	0	0	0
14.82	15.65	-0.049368366	-0.054493297	0.005124931	-0.024614685	2012323	6	0	0	0	0	1
15.57	16.04	0.028666458	-0.029739617	0.058406075	0.085878489	2012322	5	0	0	0	1	0
15.13	14.72	-0.029308513	0.027472414	-0.056780927	-0.072067849	2012321	4	0	0	1	0	0
15.58	15.82	0.035274722	-0.015286922	0.050561644	0.025609594	2012320	3	0	1	0	0	0
15.04	15.42	0.038635778	-0.02495205	0.063587827	0.066355995	2012319	2	1	0	0	0	0
14.47	14.43	-0.063587827	0.002768168	-0.066355995	-0.059849792	2012316	6	0	0	0	0	1
15.42	15.32	0.007159158	0.006506204	0.000652955	0.060543032	2012315	5	0	0	0	1	0
15.31	14.42	0.033879029	0.059890078	-0.026011049	0.029558802	2012314	4	0	0	1	0	0
14.8	14	-0.055204554	0.055569851	-0.110774406	-0.120319499	2012313	3	0	1	0	0	0
15.64	15.79	-0.089831353	-0.009545093	-0.08028626	-0.083204266	2012312	2	1	0	0	0	0
17.11	17.16	-0.047927027	-0.002918006	-0.045009021	-0.052225261	2012309	6	0	0	0	0	1
17.95	18.08	-0.060526305	-0.00721624	-0.053310065	-0.122198054	2012308	5	0	0	0	1	0
19.07	20.43	-0.090196301	-0.068887989	-0.021308312	-0.006829295	2012307	4	0	0	1	0	0
20.87	20.57	0.145167036	0.014479017	0.130688019	0.118573333	2012306	3	0	1	0	0	0
18.05	18.27	0.043017385	-0.012114686	0.055132071	0.034524587	2012305	2	1	0	0	0	0
17.29	17.65	0.001736614	-0.020607484	0.022344098	-0.020746469	2012302	6	0	0	0	0	1
17.26	18.02	-0.065588086	-0.043090567	-0.02249752	0.012283795	2012301	5	0	0	0	1	0
18.43	17.8	0.025832709	0.034781314	-0.008948606	-0.0477195	2012229	4	0	0	1	0	0
17.96	18.67	-0.01272493	-0.038770895	0.026045965	-0.022770377	2012228	3	0	1	0	0	0
18.19	19.1	0.049587623	-0.048816343	0.098403966	0.135477938	2012227	2	1	0	0	0	0
17.31	16.68	0.029905483	0.037073972	-0.007168489	-0.11591612	2012224	6	0	0	0	0	1
16.8	18.73	-0.079493106	-0.10874763	0.029254524	-0.006386397	2012223	5	0	0	0	1	0
18.19	18.85	0	-0.035640921	0.035640921	0.023618919	2012222	4	0	0	1	0	0
18.19	18.41	0.022797762	-0.012022003	0.034819765	-0.017232521	2012221	3	0	1	0	0	0
17.78	18.73	-0.077877173	-0.052052286	-0.025824887	-0.142103728	2012217	6	0	0	0	0	1
19.22	21.59	-0.095215577	-0.116278841	0.021063264	0.089583211	2012216	5	0	0	0	1	0
21.14	19.74	0.078703334	0.068519946	0.010183387	0.014799964	2012215	4	0	0	1	0	0
19.54	19.45	0.025921617	0.004616577	0.021305041	-0.009721233	2012214	3	0	1	0	0	0
